agent_code,agent_dob,agent_doj,agent_status,agent_education,agent_age,agent_tenure_days,agent_persistency,last_6_month_submissions,average_premium,is_reinstated,prev_persistency,num_complaints,target_completion_perc,has_contacted_in_last_6_months
60499162,22-02-2000,18-07-2020,Active,Some College,21,94,0.68,20,1264,0,0,4,0.84,1
60007999,10-06-1964,27-10-2003,Active,Lt High School,56,6203,0.82,56,750,0,0,17,0.93,0
60364549,24-04-1986,27-08-2016,Active,Lt High School,35,1515,0.89,49,5253,0,0,29,0.85,0
60272009,09-05-1967,30-10-2013,Active,High School,53,2547,0.72,55,1430,0,0,1,0.9,0
60461945,05-08-1993,24-06-2019,Active,Lt High School,27,484,0.77,22,2876,1,0.89,7,0.97,1
60491059,25-10-1971,16-03-2020,Active,Lt High School,49,217,0.94,40,1709,1,0.92,10,0.87,0
60463941,14-06-1982,05-07-2019,Active,Graduate,38,472,0.97,58,1536,0,0,7,0.91,1
60510460,16-05-1979,17-11-2020,Active,Lt High School,42,11,0.73,57,262,0,0,11,0.89,1
60470211,13-05-1996,29-08-2019,Active,Lt High School,25,457,0.54,25,1577,0,0,13,0.82,0
60487292,08-06-1975,05-02-2020,Active,Graduate,46,297,0.9,60,799,0,0,8,0.87,1
60498102,19-04-1987,07-07-2020,Active,Lt High School,34,144,0.87,39,1227,0,0,12,0.94,0
60509698,19-11-1998,29-10-2020,Active,Some College,22,27,0.53,39,470,0,0,2,0.84,1
60450839,03-01-1983,25-02-2019,Active,Graduate,38,619,0.83,44,561,0,0,4,0.81,1
60399622,14-02-1977,26-08-2017,Active,High School,44,1131,0.82,49,984,0,0,5,0.98,0
60459997,10-05-1991,06-06-2019,Active,Some College,29,482,0.85,18,1165,0,0,5,0.92,1
60507095,19-09-1998,27-09-2020,Active,High School,22,3,0.53,17,1092,0,0,1,0.93,1
60460671,11-11-1967,13-06-2019,Active,Some College,53,475,0.84,50,782,0,0,8,0.9,1
60428731,27-06-1989,20-07-2018,Active,High School,31,817,0.6,35,1679,1,0.88,7,0.8,0
60490465,14-06-1975,06-03-2020,Active,Graduate,45,221,0.95,52,1658,0,0,5,0.93,0
60445361,29-06-1974,14-01-2019,Active,High School,46,638,0.81,41,695,0,0,7,0.93,1
60399687,10-06-1998,26-08-2017,Active,High School,22,1144,0.67,35,2579,0,0,8,0.92,1
60501905,08-12-1988,14-08-2020,Active,High School,32,60,0.64,20,671,0,0,7,0.82,0
60273861,21-07-1980,25-11-2013,Active,Graduate,40,2509,0.96,47,646,0,0,0,0.91,0
60484644,10-08-1985,07-01-2020,Active,Some College,35,275,0.85,47,4136,1,0.98,5,0.94,1
60508469,28-08-1997,07-10-2020,Active,Graduate,23,1,0.82,37,817,1,0.67,1,0.86,1
60396049,11-08-1993,24-07-2017,Active,High School,27,1172,0.73,39,1141,0,0,7,0.96,1
60487534,24-12-1981,07-02-2020,Active,High School,39,250,0.85,58,680,0,0,2,0.95,1
60486748,27-09-1955,30-01-2020,Active,Graduate,65,258,0.8,51,889,1,0.8,7,0.81,1
60121424,05-09-1978,25-09-2008,Active,High School,42,4401,0.89,58,716,1,0.75,5,0.95,0
60465615,08-10-1984,24-07-2019,Active,Some College,36,447,0.81,60,490,1,0.74,5,0.87,0
60501701,19-02-1995,12-08-2020,Active,Some College,26,62,0.88,18,2440,0,0,8,0.81,0
60464343,08-01-1991,10-07-2019,Active,Graduate,30,461,0.75,39,293,0,0,4,0.9,1
60478575,29-01-1981,13-11-2019,Active,Graduate,40,322,0.87,46,4219,0,0,6,0.91,0
60506454,06-06-1998,23-09-2020,Active,Some College,22,7,0.63,20,260,0,0,0,0.87,0
60130348,25-06-1965,22-12-2008,Active,Graduate,55,4300,0.88,48,494,0,0,7,0.92,1
60299886,10-01-1992,29-10-2014,Active,Lt High School,29,2176,0.71,36,157,0,0,27,0.94,1
60440856,26-08-1991,27-11-2018,Active,Graduate,29,686,0.76,38,622,0,0,2,0.88,1
60504582,21-11-1998,08-09-2020,Active,Lt High School,22,35,0.66,18,852,0,0,11,0.9,1
60417790,01-06-1956,10-03-2018,Active,High School,64,948,0.85,57,1748,0,0,7,0.88,1
60462021,14-07-1990,24-06-2019,Active,Graduate,30,472,0.71,21,1154,0,0,0,0.98,1
60378674,04-01-1983,17-01-2017,Active,High School,38,1360,0.74,49,7195,0,0,6,0.88,1
60487164,18-08-1985,03-02-2020,Active,High School,35,240,0.9,47,424,1,0.71,3,0.82,1
60501816,13-11-1989,13-08-2020,Active,Graduate,31,56,0.55,40,506,0,0,7,0.83,0
60393553,06-06-1992,29-06-2017,Active,Some College,28,1197,0.86,27,759,0,0,7,0.89,0
60435354,15-08-1989,26-09-2018,Active,Some College,31,743,0.82,32,640,0,0,6,0.93,1
60324334,25-04-1977,30-07-2015,Active,High School,43,1898,0.79,54,1233,0,0,8,0.87,1
60500881,25-09-1998,06-08-2020,Active,High School,22,68,0.88,23,600,0,0,6,0.81,1
60489497,05-02-1970,27-02-2020,Active,Graduate,50,126,0.72,49,1964,0,0,5,0.94,0
60475585,02-11-1996,12-10-2019,Active,Lt High School,24,265,0.76,32,1430,1,0.7,10,0.93,0
60448901,21-05-1987,11-02-2019,Active,High School,33,508,0.75,18,1626,0,0,5,0.81,0
60361489,09-05-1987,29-07-2016,Active,Lt High School,33,1435,0.66,37,353,0,0,25,0.9,1
60293527,06-08-1973,14-08-2014,Active,Graduate,47,2150,0.89,56,1025,0,0,7,0.87,0
60370840,19-11-1978,27-10-2016,Active,Graduate,42,1345,0.78,55,1233,0,0,6,0.89,1
60368178,05-03-1979,27-09-2016,Active,High School,41,1374,0.93,51,3060,0,0,0,0.84,0
60488084,26-01-1988,14-02-2020,Active,Some College,32,139,0.79,29,245,1,0.51,8,0.96,0
60432524,13-07-1973,28-08-2018,Active,Some College,47,674,0.86,50,795,0,0,8,0.81,0
60453759,19-07-1965,22-03-2019,Active,Lt High School,55,468,1,48,1866,0,0,10,0.88,1
60439319,06-11-1978,12-11-2018,Active,Some College,42,599,0.72,56,690,0,0,3,0.92,1
60400272,05-08-1986,30-08-2017,Active,Some College,34,1038,0.7,19,1124,0,0,6,0.98,0
60417106,17-12-1955,28-02-2018,Active,Some College,65,856,0.84,53,291,0,0,0,0.85,0
60244641,16-05-1975,30-11-2012,Active,Graduate,45,2772,0.98,57,847,1,0.93,2,0.94,1
60010868,08-07-1969,30-01-2004,Active,Graduate,51,5999,0.74,47,909,0,0,8,0.97,1
60478350,27-10-1976,12-11-2019,Active,Graduate,44,234,0.88,48,973,0,0,7,0.91,0
60467097,09-08-1982,30-07-2019,Active,Lt High School,38,339,0.72,45,1062,0,0,7,0.81,1
60488128,20-06-1988,15-02-2020,Active,Some College,32,138,0.88,33,846,0,0,8,0.96,1
60461355,01-09-1985,19-06-2019,Active,Some College,35,379,0.81,42,282,1,0.96,2,0.86,1
60456280,08-07-1992,27-04-2019,Active,High School,28,433,0.74,17,776,1,0.84,8,0.93,1
60325250,01-06-1984,17-08-2015,Active,Graduate,36,1782,0.92,44,174,0,0,7,0.84,0
60369563,04-06-1975,07-10-2016,Inactive,High School,45,1365,0.95,0,533,0,0,8,0.88,1
60497162,26-05-1977,26-06-2020,Active,High School,43,7,0.78,57,1495,0,0,8,0.91,0
60495764,01-01-1956,11-06-2020,Active,High School,65,22,0.94,40,708,0,0,4,0.91,1
60355954,20-01-1969,16-06-2016,Active,High School,51,1478,0.81,51,1408,0,0,7,0.96,1
60476296,31-03-1979,22-10-2019,Active,Some College,41,255,0.93,50,1698,0,0,8,0.91,0
60445637,15-12-1976,17-01-2019,Active,High School,44,533,0.91,60,1192,0,0,7,0.93,1
60455929,21-12-1965,19-04-2019,Active,Graduate,55,441,0.95,48,859,0,0,8,0.85,1
60469772,02-01-1997,27-08-2019,Active,Some College,24,311,0.85,30,566,0,0,6,0.96,1
60495461,21-11-1998,05-06-2020,Active,Some College,22,28,0.69,32,145,0,0,1,0.95,0
60496011,18-01-1991,12-06-2020,Active,Lt High School,29,21,0.71,25,233,0,0,8,0.96,1
60493290,20-05-1981,30-04-2020,Active,Some College,39,64,0.91,40,334,0,0,5,0.87,1
60492350,03-09-1991,24-04-2020,Active,Some College,29,69,0.78,15,622,1,0.6,8,0.93,1
60417527,30-08-1973,07-03-2018,Active,Lt High School,47,848,0.73,46,5354,1,0.75,25,0.92,0
60415499,01-07-1979,16-02-2018,Active,Lt High School,41,955,0.82,57,1282,0,0,30,0.89,0
60489314,09-05-1966,26-02-2020,Active,High School,54,215,0.74,55,422,0,0,8,0.97,0
60501795,04-05-1994,13-08-2020,Active,Some College,26,46,0.6,24,1566,0,0,8,0.97,1
60488690,17-08-1988,22-02-2020,Active,Lt High School,32,196,0.57,24,2353,0,0,12,0.84,1
60486814,09-03-1977,30-01-2020,Active,Some College,44,218,0.97,52,696,0,0,3,0.82,1
60487378,28-02-1986,06-02-2020,Active,Graduate,35,211,0.85,57,1985,0,0,8,0.92,1
60465223,22-09-1994,20-07-2019,Active,High School,26,410,0.73,34,1349,0,0,7,0.85,1
60487539,18-06-1996,07-02-2020,Active,High School,24,208,0.72,34,1001,1,0.7,5,0.95,1
60444212,28-09-1996,29-12-2018,Active,Graduate,24,639,0.86,24,1704,0,0,7,0.93,0
60458196,05-09-1980,21-05-2019,Active,Graduate,40,496,0.78,47,1253,0,0,7,0.89,1
60179176,12-07-1976,26-06-2010,Active,High School,44,3747,0.87,58,272,0,0,6,0.9,1
60426198,17-02-1985,25-06-2018,Active,High School,36,826,0.78,54,952,0,0,2,0.88,0
60490549,20-01-1993,09-03-2020,Active,Lt High School,28,179,0.57,29,123,0,0,5,0.84,1
60428318,07-11-1997,17-07-2018,Active,High School,23,780,0.64,27,2770,1,0.84,3,0.91,1
60494954,08-04-1964,26-05-2020,Active,High School,56,101,0.74,60,592,0,0,8,0.81,1
60497871,02-05-1992,03-07-2020,Active,Some College,28,87,0.87,17,406,0,0,2,0.94,0
60407089,10-02-1988,22-11-2017,Active,Some College,33,1041,0.75,28,698,0,0,5,0.86,1
60501079,09-07-1992,07-08-2020,Active,Graduate,28,52,0.53,17,153,0,0,6,0.97,1
60485278,22-12-1982,17-01-2020,Active,Lt High School,38,255,0.87,59,397,0,0,12,0.81,1
60469899,30-04-1974,28-08-2019,Active,High School,46,362,0.8,40,1059,0,0,4,0.92,1
60501148,25-01-1988,07-08-2020,Active,High School,33,17,0.74,26,1120,0,0,2,0.95,1
60495144,01-01-1996,29-05-2020,Active,Some College,25,87,0.71,21,807,0,0,7,0.83,1
60415784,13-12-1991,19-02-2018,Active,Some College,29,917,0.58,32,1756,0,0,4,0.81,1
60503309,02-10-1996,27-08-2020,Active,Some College,24,6,0.85,26,239,0,0,3,0.92,1
60474302,10-05-1978,29-09-2019,Active,High School,42,339,0.92,46,1222,0,0,8,0.93,0
60501957,30-04-1985,14-08-2020,Active,Graduate,35,19,0.92,60,509,1,0.71,5,0.86,1
60500875,01-06-1984,06-08-2020,Active,Graduate,36,29,0.81,60,572,0,0,6,0.83,1
60475897,05-04-1981,16-10-2019,Active,Graduate,39,324,0.72,44,969,1,0.99,4,0.87,0
60460186,05-08-1996,07-06-2019,Active,Graduate,24,455,0.7,20,1046,0,0,6,0.8,0
60367710,30-07-1983,24-09-2016,Active,Lt High School,37,1430,0.77,42,441,0,0,19,0.94,1
60337892,26-09-1990,17-12-2015,Active,Some College,30,1712,0.52,19,575,0,0,6,0.69,1
60355948,27-11-1986,16-06-2016,Active,High School,34,1530,0.66,31,211,0,0,6,0.92,1
60377766,21-11-1978,05-01-2017,Active,Some College,42,1327,0.93,59,770,0,0,8,0.82,0
60502602,26-10-1956,20-08-2020,Active,High School,64,39,0.72,44,1571,1,0.87,8,0.85,1
60475975,03-12-1987,18-10-2019,Active,Graduate,33,347,0.63,32,1318,0,0,5,0.84,1
60506530,19-07-1975,23-09-2020,Active,Some College,45,6,0.79,46,941,0,0,7,0.94,1
60445442,27-06-1977,16-01-2019,Active,Some College,43,598,0.73,59,1245,0,0,5,0.97,1
60486231,31-07-1996,27-01-2020,Active,Graduate,24,222,0.64,36,720,0,0,5,0.81,0
60320740,20-11-1973,30-06-2015,Active,Lt High School,47,1894,0.76,43,14989,0,0,11,0.8,1
60369016,,30-09-2016,Active,High School,36,1522,0.83,59,476,0,0,0,0.85,1
60475218,16-06-1980,09-10-2019,Active,High School,40,369,0.72,43,556,0,0,8,0.81,1
60501070,09-04-1986,07-08-2020,Active,Lt High School,35,66,0.8,51,1564,1,0.82,8,0.94,1
60348343,06-02-1976,16-03-2016,Active,High School,45,1671,0.78,49,353,0,0,2,0.82,1
60389380,28-05-1986,19-05-2017,Active,High School,34,1278,0.57,33,2087,0,0,6,0.97,1
60271123,01-12-1978,22-10-2013,Active,Lt High School,42,2583,0.78,49,825,0,0,20,0.92,1
60411868,05-09-1955,04-01-2018,Active,Some College,65,1013,0.83,59,1010,0,0,3,0.85,1
60298392,20-05-1982,06-10-2014,Active,Graduate,38,2199,0.91,44,506,0,0,7,0.82,1
60459715,05-02-1972,03-06-2019,Active,High School,49,498,0.73,58,2073,0,0,8,0.91,1
60062890,09-09-1973,21-03-2007,Active,Graduate,47,4956,0.85,44,779,1,0.87,7,0.87,1
60370895,12-05-1973,27-10-2016,Active,High School,47,1448,0.82,59,1434,0,0,6,0.91,1
60509568,28-08-1968,26-10-2020,Active,Lt High School,52,25,0.93,40,979,1,0.74,13,0.95,1
60474043,30-05-1997,27-09-2019,Active,Graduate,23,420,0.69,15,460,0,0,6,0.96,1
60460322,04-07-1981,10-06-2019,Active,Graduate,39,526,0.84,43,3524,1,0.86,6,0.95,0
60505462,04-12-1999,15-09-2020,Active,Some College,21,38,0.73,27,235,0,0,5,0.84,1
60362352,15-07-1981,04-08-2016,Active,High School,39,1541,0.84,40,9338,0,0,7,0.84,1
60227100,13-06-1985,31-01-2012,Active,Some College,35,3188,1,58,274,1,0.76,7,0.86,1
60487070,01-06-1997,31-01-2020,Active,High School,23,266,0.51,32,3386,1,0.82,0,0.82,1
60509079,06-07-1958,16-10-2020,Active,High School,62,35,0.93,54,805,0,0,8,0.97,1
60320183,18-06-1971,27-06-2015,Active,Graduate,49,1973,0.93,52,1847,0,0,7,0.87,1
60509919,01-01-1989,04-11-2020,Active,Some College,32,16,0.55,24,1141,0,0,6,0.87,0
60375938,22-11-1984,23-12-2016,Active,Some College,36,1428,0.91,44,1708,1,0.91,8,0.92,1
60095271,10-08-1976,15-02-2008,Active,Some College,44,4662,0.73,54,1434,0,0,1,0.94,1
60509390,04-07-1987,20-10-2020,Active,Graduate,33,32,0.81,31,464,0,0,2,0.95,0
60471476,02-10-1978,06-09-2019,Active,High School,42,451,0.81,42,2811,1,0.75,5,0.95,0
60388721,18-03-1983,10-05-2017,Active,High School,38,1300,0.78,44,499,0,0,6,0.97,1
60450095,18-06-1991,19-02-2019,Active,High School,29,650,0.53,21,689,0,0,4,0.91,0
60451783,07-03-1995,28-02-2019,Active,High School,26,641,0.53,23,452,0,0,4,0.82,1
60442681,01-07-1973,18-12-2018,Active,Some College,47,713,0.8,42,2063,0,0,6,0.85,1
60491547,15-10-1983,20-03-2020,Active,Graduate,37,255,0.76,52,2017,0,0,0,0.9,0
60077287,20-06-1990,12-09-2007,Active,Lt High School,30,4819,0.9,23,663,0,0,26,0.83,0
60465203,08-06-1983,20-07-2019,Active,Lt High School,37,490,0.88,40,1163,1,0.91,11,0.95,1
60239997,23-06-1965,25-09-2012,Active,Some College,55,2979,0.99,56,508,0,0,5,0.82,1
60219195,02-04-1961,16-09-2011,Active,High School,60,3363,0.71,48,663,0,0,5,0.93,0
60482876,15-07-1986,20-12-2019,Active,High School,34,346,0.52,31,139,0,0,1,0.92,1
60459006,02-06-1981,28-05-2019,Active,Lt High School,40,552,0.71,51,6084,1,0.99,13,0.97,1
60450068,05-07-1986,19-02-2019,Active,Graduate,34,603,0.81,24,797,0,0,4,0.9,1
60505414,12-01-1975,15-09-2020,Active,Graduate,46,14,0.79,40,1274,1,0.94,8,0.88,1
60346208,30-08-1991,24-02-2016,Active,High School,29,1689,0.53,40,3856,0,0,7,0.92,1
60454787,26-10-1997,28-03-2019,Active,Some College,23,561,0.84,25,1077,0,0,6,0.96,0
60423294,11-11-1994,24-05-2018,Active,High School,26,891,0.82,21,527,1,0.67,1,0.88,0
60498966,30-04-1996,16-07-2020,Active,Lt High School,25,107,0.64,21,273,1,0.56,11,0.9,1
60396748,05-05-1977,27-07-2017,Active,Lt High School,44,1192,0.8,42,1932,0,0,29,0.86,0
60446059,16-06-1990,21-01-2019,Active,Graduate,30,649,0.78,25,275,1,0.77,1,0.93,1
60381228,11-07-1981,04-02-2017,Active,Lt High School,39,1322,0.9,49,643,1,0.93,30,0.94,0
60489171,12-07-1972,25-02-2020,Active,Graduate,48,206,0.96,44,889,0,0,5,0.8,1
60420477,31-03-1981,30-03-2018,Active,High School,40,924,0.88,54,271,0,0,3,0.97,1
60478651,17-04-1974,14-11-2019,Active,Graduate,47,330,0.84,42,586,0,0,4,0.96,1
60505203,03-07-1980,12-09-2020,Active,Some College,40,27,0.99,40,566,0,0,5,0.82,0
60507871,18-04-1991,30-09-2020,Active,High School,30,31,0.73,34,104,0,0,5,0.95,1
60463649,29-11-1989,03-07-2019,Active,High School,31,486,0.68,23,4576,0,0,7,0.93,1
60488168,17-07-1971,17-02-2020,Active,Graduate,49,257,0.75,47,717,1,0.72,8,0.85,1
60483051,13-05-1978,23-12-2019,Active,Some College,42,313,0.78,48,260,0,0,8,0.84,1
60410499,05-04-1981,22-12-2017,Active,Lt High School,39,1001,0.82,59,450,0,0,20,0.92,1
60361297,27-02-1988,28-07-2016,Active,Graduate,33,1513,0.52,23,3873,0,0,6,0.85,0
60095149,25-10-1979,14-02-2008,Active,High School,41,4600,0.76,58,759,1,0.8,4,0.92,0
60497986,26-06-1989,06-07-2020,Active,Graduate,31,102,0.51,40,310,1,0.61,8,0.79,1
60504875,11-08-1997,10-09-2020,Active,Some College,23,36,0.8,34,128,0,0,1,0.96,1
60480247,02-12-1986,27-11-2019,Active,Lt High School,34,324,0.63,25,1859,0,0,10,0.9,0
60502567,10-08-1957,20-08-2020,Active,Some College,63,57,0.74,54,337,0,0,8,0.84,0
60403294,13-04-1995,27-09-2017,Active,High School,26,1115,0.78,24,706,0,0,5,0.83,1
60094826,08-09-1986,11-02-2008,Active,Some College,34,4624,0.64,25,1050,0,0,6,0.85,1
60497578,21-04-1994,29-06-2020,Active,Some College,26,103,0.72,24,1163,0,0,7,0.83,1
60459191,14-02-1970,29-05-2019,Active,Lt High School,51,500,0.78,59,2255,0,0,12,0.92,0
60503733,13-05-1992,30-08-2020,Active,Graduate,28,41,0.51,28,332,0,0,2,0.95,1
60354458,17-02-1981,31-05-2016,Active,High School,40,1593,0.94,50,1971,0,0,5,0.91,1
60057735,16-03-1979,20-02-2007,Active,Some College,42,4959,0.97,47,2091,0,0,7,0.9,0
60501277,19-05-2000,08-08-2020,Active,Lt High School,20,41,0.8,34,199,1,0.88,8,0.93,1
60502091,13-07-1990,16-08-2020,Active,Graduate,30,54,0.75,28,534,0,0,6,0.83,0
60312954,01-03-1986,30-03-2015,Active,Lt High School,35,2020,0.74,57,2134,0,0,30,0.97,1
60490742,26-06-1991,12-03-2020,Active,Graduate,29,211,0.61,16,265,0,0,3,0.9,1
60442831,04-03-1994,19-12-2018,Active,High School,27,660,0.9,20,350,0,0,1,0.92,0
60505992,01-06-1994,19-09-2020,Active,Some College,26,20,0.51,39,4031,0,0,7,0.8,1
60468640,02-10-1980,17-08-2019,Active,Some College,40,356,0.96,43,2135,0,0,7,0.83,1
60481789,20-10-1993,11-12-2019,Active,Lt High School,27,246,0.58,37,1304,0,0,7,0.87,1
60101697,21-06-1976,31-03-2008,Active,Graduate,44,4518,0.89,43,363,0,0,5,0.81,1
60491270,15-05-1984,18-03-2020,Active,Some College,36,148,0.76,50,3128,0,0,2,0.81,1
60482166,09-05-1975,13-12-2019,Active,Graduate,45,234,0.91,56,1840,1,0.72,7,0.87,0
60482524,15-09-1990,18-12-2019,Active,High School,30,229,0.74,18,601,0,0,2,0.96,0
60123142,17-05-1981,14-10-2008,Active,Lt High School,39,4318,1,54,1069,1,0.81,16,0.87,1
60018723,01-05-1959,11-01-2005,Active,High School,61,5690,0.82,53,465,0,0,8,0.91,1
60499964,04-03-1991,27-07-2020,Active,Graduate,29,4,0.87,36,667,0,0,6,0.82,1
60423078,05-07-1982,22-05-2018,Active,Graduate,38,801,0.7,53,796,0,0,7,0.96,0
60230378,22-06-1975,11-04-2012,Active,Lt High School,45,3036,0.86,56,606,0,0,30,0.91,1
60207311,12-06-1971,03-05-2011,Active,Some College,49,3380,1,51,188,0,0,5,0.84,0
60407975,06-06-1986,28-11-2017,Active,Lt High School,34,979,0.72,17,224,0,0,26,0.89,1
60433520,04-01-1996,10-09-2018,Active,High School,25,697,0.78,16,576,0,0,6,0.81,1
60089299,12-09-1962,03-01-2008,Active,High School,58,4600,0.75,47,697,0,0,7,0.89,1
60496068,01-06-1981,15-06-2020,Active,Some College,39,49,0.86,45,1082,1,0.87,6,0.81,1
60462101,12-03-1978,25-06-2019,Active,Some College,42,406,0.89,47,555,0,0,0,0.91,1
60424097,21-05-1994,30-05-2018,Active,High School,26,797,0.76,24,1676,0,0,4,0.96,1
60440143,25-01-1975,22-11-2018,Active,Some College,46,621,0.71,49,954,0,0,7,0.89,0
60417613,04-03-1983,08-03-2018,Active,High School,37,876,0.7,56,479,0,0,5,0.89,1
60491556,17-08-1998,20-03-2020,Active,High School,22,133,0.88,24,427,0,0,8,0.95,1
60458353,25-01-1985,22-05-2019,Active,Some College,36,436,0.76,40,368,0,0,5,0.82,1
60427810,04-11-1978,10-07-2018,Active,Some College,42,752,0.74,48,254,1,0.97,8,0.9,1
60449587,01-08-1971,15-02-2019,Active,Some College,49,532,0.71,49,404,0,0,5,0.96,1
60386567,05-07-1995,28-03-2017,Active,Graduate,25,1221,0.62,39,1839,0,0,5,0.86,1
60480770,02-10-1984,29-11-2019,Active,High School,36,255,0.8,50,282,0,0,8,0.89,1
60500849,07-02-1986,05-08-2020,Active,Lt High School,35,5,0.94,50,381,0,0,9,0.84,1
60483378,01-05-1992,26-12-2019,Active,High School,28,228,0.83,27,891,0,0,5,0.95,1
60408372,26-09-1987,30-11-2017,Active,High School,33,984,0.76,23,1532,0,0,8,0.95,1
60330464,04-01-1987,28-09-2015,Active,High School,34,1772,0.68,32,1318,0,0,7,0.88,1
60375553,27-04-1992,21-12-2016,Active,Graduate,28,1322,0.84,20,1187,0,0,7,0.82,1
60226465,01-01-1987,20-01-2012,Active,Some College,34,3122,0.73,22,1046,0,0,3,0.86,1
60396965,08-08-1981,28-07-2017,Active,Some College,39,1106,0.75,48,1493,0,0,5,0.8,1
60340858,11-08-1986,13-01-2016,Active,High School,34,1665,0.55,40,1157,1,0.52,6,0.97,1
60483888,25-05-1983,30-12-2019,Active,High School,37,218,0.9,43,2632,1,0.95,1,0.98,0
60495909,13-06-1990,12-06-2020,Active,Graduate,30,54,0.83,37,674,0,0,2,0.97,1
60485597,05-04-1977,22-01-2020,Active,Graduate,43,217,1,60,753,0,0,2,0.98,1
60486423,07-05-1972,28-01-2020,Active,Some College,48,211,0.85,57,706,0,0,8,0.87,1
60419037,15-07-1991,22-03-2018,Active,Some College,29,896,0.84,20,517,0,0,5,0.81,1
60503486,01-01-1976,28-08-2020,Active,Lt High School,45,6,0.89,45,446,0,0,13,0.86,1
60477821,01-07-1979,05-11-2019,Active,Lt High School,41,307,0.8,53,2459,0,0,13,0.82,0
60470624,25-07-1975,30-08-2019,Active,Graduate,45,374,0.74,52,839,0,0,0,0.81,1
60434067,01-01-1976,17-09-2018,Active,Graduate,45,721,0.87,53,256,1,0.99,1,0.93,1
60491317,05-07-1989,18-03-2020,Active,Graduate,31,173,0.75,19,696,0,0,5,0.93,1
60404844,23-09-1968,25-10-2017,Active,High School,52,1071,0.91,43,2467,0,0,8,0.83,1
60501869,11-11-1996,13-08-2020,Active,High School,24,48,0.54,31,636,0,0,7,0.81,0
60417375,24-02-1991,05-03-2018,Active,High School,30,940,0.71,39,272,1,0.74,4,0.87,1
60071819,08-04-1975,29-06-2007,Active,High School,45,4815,0.83,53,402,0,0,0,0.82,1
60421103,22-03-1991,13-04-2018,Active,High School,29,874,0.62,26,2125,0,0,6,0.83,1
60475629,15-03-1996,13-10-2019,Active,Graduate,24,326,0.69,38,1015,0,0,3,0.86,1
60416356,09-06-1993,23-02-2018,Active,Some College,27,915,0.69,32,1030,0,0,8,0.87,1
60480006,08-05-1991,26-11-2019,Active,Graduate,29,274,0.68,33,987,0,0,7,0.84,0
60490724,07-07-1988,12-03-2020,Active,Some College,32,167,0.56,21,221,0,0,0,0.81,1
60403965,09-04-1955,09-10-2017,Active,Lt High School,65,1052,0.97,44,717,0,0,29,0.95,1
60449486,15-12-1998,14-02-2019,Active,High School,22,567,0.65,23,3067,0,0,8,0.84,0
60471866,29-05-1996,11-09-2019,Active,Lt High School,24,358,0.55,23,1378,0,0,12,0.83,0
60499410,04-12-1973,21-07-2020,Active,High School,47,36,0.87,46,202,0,0,5,0.95,1
60485216,04-03-1989,17-01-2020,Active,Some College,32,222,0.7,17,1124,1,0.64,8,0.9,0
60478544,16-04-1998,13-11-2019,Active,Graduate,22,287,0.51,26,1588,0,0,8,0.87,1
60483250,30-07-1960,24-12-2019,Active,Some College,60,246,0.73,56,617,0,0,0,0.96,0
60500143,06-03-1995,28-07-2020,Inactive,Graduate,25,30,0,0,145,0,0,8,0.68,1
60353509,23-09-1967,24-05-2016,Active,High School,53,1590,0.84,53,1060,1,0.95,5,0.8,1
60444850,01-08-1976,07-01-2019,Active,High School,44,632,0.91,57,1354,0,0,7,0.81,1
60507134,09-02-1975,28-09-2020,Active,High School,46,2,0.79,48,873,0,0,3,0.85,1
60503877,09-09-1992,31-08-2020,Active,High School,28,30,0.8,16,1379,1,0.72,5,0.83,1
60503972,15-08-2000,02-09-2020,Active,High School,20,1,0.54,16,987,0,0,7,0.93,1
60395269,20-06-1988,18-07-2017,Active,High School,32,1143,0.61,33,165,0,0,4,0.88,1
60299652,01-06-1978,27-10-2014,Active,High School,42,2138,0.88,43,3441,1,0.77,6,0.83,0
60424216,28-03-1980,31-05-2018,Active,Some College,40,826,0.85,43,1367,1,0.89,6,0.92,1
60321602,01-07-1956,13-07-2015,Active,High School,64,1906,0.73,53,220,0,0,1,0.86,1
60365810,14-06-1979,10-09-2016,Active,High School,41,1481,0.81,42,1650,0,0,8,0.96,1
60470642,10-05-1986,30-08-2019,Active,Some College,34,397,0.78,28,1642,0,0,8,0.96,1
60503949,30-07-1986,02-09-2020,Active,Lt High School,34,5,0.54,17,275,0,0,10,0.79,1
60480558,05-08-1980,28-11-2019,Active,Graduate,40,284,0.79,52,398,1,0.96,5,0.87,1
60436220,04-06-1990,29-09-2018,Active,Some College,30,705,0.75,15,534,0,0,5,0.83,1
